fname,label,manually_verified
1b34065d.wav,Burping_or_eructation,1
1b643c7f.wav,Bus,1
1b93b53c.wav,Gunshot_or_gunfire,1
1b9c5af1.wav,Drawer_open_or_close,1
1bd3ba0b.wav,Knock,1
1bec87d9.wav,Fart,1
1c3b61c8.wav,Bus,1
1c603b9f.wav,Knock,1
1c8943c0.wav,Microwave_oven,1
1cccb873.wav,Laughter,1
1d28b9cb.wav,Bark,1
1d542616.wav,Keys_jangling,1
1d8502f5.wav,Bark,1
1e15cc3b.wav,Squeak,1
1e1c1a81.wav,Gunshot_or_gunfire,1
1e275fbc.wav,Computer_keyboard,1
1ec7f0f3.wav,Finger_snapping,1
1ecb52f9.wav,Fart,1
1eddce43.wav,Knock,1
1f0346ff.wav,Gunshot_or_gunfire,1
1f095666.wav,Fireworks,1
1f44f184.wav,Squeak,1
1ff0766e.wav,Squeak,1
2017f454.wav,Telephone,1
2072ebd5.wav,Laughter,1
20792ffd.wav,Shatter,1
2083da16.wav,Writing,1
20890d27.wav,Cough,1
208ddbdd.wav,Bus,1
2094a55d.wav,Bus,1
2094b896.wav,Shatter,1
2097b6c7.wav,Tearing,1
209ed9c5.wav,Bus,1
20e4c84a.wav,Keys_jangling,1
20fb2252.wav,Squeak,1
213b8878.wav,Telephone,1
2153d27e.wav,Finger_snapping,1
21e43f5b.wav,Applause,1
2232ce13.wav,Tearing,1
22c7f2c0.wav,Burping_or_eructation,1
22cafa2d.wav,Gunshot_or_gunfire,1
22e83dcb.wav,Laughter,1
236648d4.wav,Squeak,1
236b8093.wav,Gunshot_or_gunfire,1
23912d0e.wav,Bus,1
23bc06b9.wav,Gunshot_or_gunfire,1
23c0de2c.wav,Drawer_open_or_close,1
23e8ac90.wav,Scissors,1
24202032.wav,Fart,1
2439dedd.wav,Fireworks,1
2499fad5.wav,Laughter,1
24dfdfa5.wav,Squeak,1
24e250f8.wav,Fart,1
24ecf282.wav,Drawer_open_or_close,1
2500d6e9.wav,Telephone,1
25493555.wav,Gunshot_or_gunfire,1
25794ec7.wav,Fart,1
2624b75b.wav,Fart,1
2665dfa2.wav,Knock,1
266a279f.wav,Cough,1
26d25b30.wav,Gunshot_or_gunfire,1
26d6556a.wav,Fireworks,1
26ea37e5.wav,Fart,1
26ee3a88.wav,Tearing,1
26f2aaee.wav,Keys_jangling,1
270d84c6.wav,Gunshot_or_gunfire,1
271c6c8a.wav,Fart,1
272be2e3.wav,Applause,1
275018bb.wav,Keys_jangling,1
275aa312.wav,Writing,1
275f51c0.wav,Squeak,1
276c2689.wav,Fart,1
27a0f9ed.wav,Bark,1
27a962c5.wav,Meow,1
27d679b4.wav,Burping_or_eructation,1
282f2473.wav,Telephone,1
283671c1.wav,Scissors,1
285a1825.wav,Scissors,1
28712a45.wav,Knock,1
28ab5413.wav,Keys_jangling,1
28aec29b.wav,Writing,1
28b75c35.wav,Knock,1
28c13a63.wav,Cough,1
28d634e9.wav,Applause,1
28d80cf6.wav,Keys_jangling,1
2924977b.wav,Computer_keyboard,1
29309cb9.wav,Shatter,1
2953359d.wav,Squeak,1
2968fbcd.wav,Telephone,1
29a016e0.wav,Knock,1
29a57707.wav,Squeak,1
29b51ca2.wav,Microwave_oven,1
29c8132a.wav,Bus,1
29dcc9de.wav,Scissors,1
29de4510.wav,Computer_keyboard,1
2a1540b1.wav,Meow,1
2a72b20b.wav,Bark,1
2a871432.wav,Telephone,1
2b2e2b89.wav,Keys_jangling,1
2b8b0191.wav,Gunshot_or_gunfire,1
2bc133ee.wav,Gunshot_or_gunfire,1
2bfa6330.wav,Keys_jangling,1
2c0e354c.wav,Bark,1
2c1acd4e.wav,Shatter,1
2c1af1c2.wav,Meow,1
2c264a9c.wav,Tearing,1
2c4b3304.wav,Fart,1
2c75e086.wav,Fireworks,1
2c7de292.wav,Tearing,1
2ce40b6e.wav,Gunshot_or_gunfire,1
2cf471ed.wav,Bus,1
2d189f89.wav,Computer_keyboard,1
2d26925a.wav,Microwave_oven,1
2d46507b.wav,Scissors,1
2d73f565.wav,Telephone,1
2db1505d.wav,Squeak,1
2db1e842.wav,Fireworks,1
2df01d41.wav,Burping_or_eructation,1
2e2fa0bf.wav,Laughter,1
2e35864b.wav,Meow,1
2e762cca.wav,Telephone,1
2e7a4dc2.wav,Cough,1
2ed3c63d.wav,Knock,1
2ed52423.wav,Gunshot_or_gunfire,1
2ee73a9d.wav,Applause,1
2f17a4e8.wav,Telephone,1
2f45db21.wav,Scissors,1
2f6f44fa.wav,Burping_or_eructation,1
2f77f7c4.wav,Gunshot_or_gunfire,1
30119861.wav,Gunshot_or_gunfire,1
30225694.wav,Squeak,1
30619f79.wav,Meow,1
3074dea2.wav,Burping_or_eructation,1
30762b4e.wav,Gunshot_or_gunfire,1
3077952d.wav,Writing,1
30d71cfe.wav,Gunshot_or_gunfire,1
31102711.wav,Applause,1
311e40c6.wav,Telephone,1
31320e98.wav,Bark,1
314b13fe.wav,Burping_or_eructation,1
31b2f39c.wav,Fireworks,1
31d1119d.wav,Knock,1
32421c59.wav,Drawer_open_or_close,1
324faa97.wav,Burping_or_eructation,1
32737a24.wav,Finger_snapping,1
32d47487.wav,Drawer_open_or_close,1
331b3a0f.wav,Cough,1
335ef9e4.wav,Laughter,1
337d994c.wav,Scissors,1
33a40fbe.wav,Meow,1
33dd544d.wav,Microwave_oven,1
33e7c0e9.wav,Gunshot_or_gunfire,1
34427fee.wav,Bus,1
349ff282.wav,Computer_keyboard,1
351d0b53.wav,Scissors,1
354cabb9.wav,Computer_keyboard,1
35669b76.wav,Applause,1
356f6f26.wav,Fart,1
35721b6a.wav,Telephone,1
357a5b9a.wav,Bark,1
357f7e95.wav,Telephone,1
35839982.wav,Bus,1
35a38d01.wav,Bark,1
35accc11.wav,Gunshot_or_gunfire,1
35d7ac24.wav,Microwave_oven,1
35fb9b2e.wav,Squeak,1
360174e1.wav,Telephone,1
3626eabd.wav,Scissors,1
36315bea.wav,Fireworks,1
3650faee.wav,Laughter,1
369293a9.wav,Keys_jangling,1
36af0778.wav,Finger_snapping,1
36b2afa9.wav,Knock,1
36b3f8ec.wav,Squeak,1
36ba581c.wav,Burping_or_eructation,1
36ccf0c8.wav,Laughter,1
37028a56.wav,Bus,1
37123461.wav,Telephone,1
37349835.wav,Writing,1
375bfb8e.wav,Meow,1
3769aa70.wav,Tearing,1
37bffa64.wav,Gunshot_or_gunfire,1
37d0eed3.wav,Microwave_oven,1
3824a5f6.wav,Drawer_open_or_close,1
3835cfbd.wav,Squeak,1
384e198d.wav,Cough,1
384f43cf.wav,Telephone,1
3874b7b5.wav,Scissors,1
388205af.wav,Burping_or_eructation,1
38b1ac4e.wav,Telephone,1
38e1a81c.wav,Laughter,1
391dea43.wav,Bark,1
391fbd84.wav,Burping_or_eructation,1
39337626.wav,Telephone,1
3966c159.wav,Fart,1
3977c290.wav,Gunshot_or_gunfire,1
397be836.wav,Telephone,1
3a134223.wav,Scissors,1
3a3df080.wav,Fart,1
3a40f0c7.wav,Keys_jangling,1
3a81bb6d.wav,Finger_snapping,1
3abd9b8d.wav,Finger_snapping,1
3aeb3ecc.wav,Keys_jangling,1
3b04a2b1.wav,Bark,1
3b466a76.wav,Shatter,1
3b56254e.wav,Burping_or_eructation,1
3b79f91e.wav,Computer_keyboard,1
3ba2f20d.wav,Applause,1
3bd02251.wav,Microwave_oven,1
3bd11bdc.wav,Squeak,1
3c210ce3.wav,Bus,1
3c45277d.wav,Gunshot_or_gunfire,1
3cd67000.wav,Finger_snapping,1
3d0b0e35.wav,Bus,1
3d3159e3.wav,Laughter,1
3d4fcc98.wav,Bark,1
3d51eb7a.wav,Knock,1
3d5b75bf.wav,Telephone,1
3db64708.wav,Telephone,1
3dc1faa7.wav,Computer_keyboard,1
3ddb3511.wav,Fart,1
3de13acc.wav,Telephone,1
3e20cc09.wav,Telephone,1
3e7bb5fe.wav,Laughter,1
3e93dd4c.wav,Fireworks,1
3ead1c2e.wav,Knock,1
3eed2e68.wav,Laughter,1
3ef1e964.wav,Gunshot_or_gunfire,1
3f1e7231.wav,Gunshot_or_gunfire,1
3f272bc9.wav,Bark,1
3f54f3c3.wav,Burping_or_eructation,1
3f5bfd26.wav,Applause,1
3f78b9c5.wav,Knock,1
3f97d1ca.wav,Telephone,1
3fb27eb8.wav,Applause,1
3fbc44fd.wav,Knock,1
4037c4b7.wav,Bus,1
405b00ef.wav,Fart,1
407b82f8.wav,Scissors,1
41529de9.wav,Writing,1
4161f2a2.wav,Finger_snapping,1
418db99e.wav,Bus,1
41933d4e.wav,Laughter,1
419ea7d6.wav,Bus,1
41a0e93b.wav,Telephone,1
41a68fc0.wav,Writing,1
41dcab5d.wav,Burping_or_eructation,1
4217d933.wav,Bark,1
42213136.wav,Telephone,1
428972be.wav,Gunshot_or_gunfire,1
428ed21a.wav,Squeak,1
42a977da.wav,Fart,1
42b0e12c.wav,Knock,1
4309a65b.wav,Fart,1
4310d9eb.wav,Telephone,1
431285df.wav,Tearing,1
432d8a59.wav,Microwave_oven,1
43523546.wav,Bark,1
4363c142.wav,Gunshot_or_gunfire,1
438b6454.wav,Computer_keyboard,1
43a1236c.wav,Bus,1
43b3a112.wav,Burping_or_eructation,1
43e872b1.wav,Computer_keyboard,1
43f36cbf.wav,Shatter,1
43fd7a48.wav,Applause,1
441dc645.wav,Gunshot_or_gunfire,1
44430b53.wav,Fireworks,1
448d0cb1.wav,Telephone,1
44b0d72a.wav,Telephone,1
44dafff6.wav,Microwave_oven,1
44efa03d.wav,Computer_keyboard,1
4509d8c8.wav,Meow,1
450b7adb.wav,Fireworks,1
455377bf.wav,Telephone,1
458ea6cc.wav,Scissors,1
45b9bc91.wav,Knock,1
45bf81f1.wav,Drawer_open_or_close,1
45d71502.wav,Laughter,1
45f3e225.wav,Cough,1
46076458.wav,Meow,1
46732e56.wav,Microwave_oven,1
46768bc1.wav,Gunshot_or_gunfire,1
470f4da3.wav,Writing,1
47d8708c.wav,Drawer_open_or_close,1
47e39a38.wav,Telephone,1
4813422d.wav,Scissors,1
4823cb49.wav,Microwave_oven,1
483aa78c.wav,Microwave_oven,1
4850a398.wav,Keys_jangling,1
4868ac7c.wav,Knock,1
48b17f9f.wav,Writing,1
48b67c44.wav,Squeak,1
48c06dee.wav,Drawer_open_or_close,1
48ce73e6.wav,Telephone,1
4900d8a0.wav,Bark,1
490a435d.wav,Burping_or_eructation,1
49345c2f.wav,Meow,1
496a7539.wav,Writing,1
49c9d9b9.wav,Drawer_open_or_close,1
49e25a3e.wav,Gunshot_or_gunfire,1
4a2165a7.wav,Finger_snapping,1
4a4fa182.wav,Gunshot_or_gunfire,1
4a78eefc.wav,Gunshot_or_gunfire,1
4a7ed000.wav,Laughter,1
4acda322.wav,Tearing,1
4adfa318.wav,Cough,1
4afa8522.wav,Gunshot_or_gunfire,1
4aff76bc.wav,Drawer_open_or_close,1
4b0b4333.wav,Scissors,1
4b2d5441.wav,Tearing,1
4b75dd72.wav,Gunshot_or_gunfire,1
4bb53f71.wav,Drawer_open_or_close,1
4bc0a640.wav,Finger_snapping,1
4bf0c44b.wav,Meow,1
4bfbb74e.wav,Applause,1
4c24339c.wav,Computer_keyboard,1
4c6470d0.wav,Writing,1
4c9ecc5c.wav,Knock,1
4ca2a9b4.wav,Laughter,1
4ccf85c8.wav,Meow,1
4ce399c2.wav,Finger_snapping,1
4d08e621.wav,Fireworks,1
4d29f283.wav,Scissors,1
4d5430cf.wav,Bark,1
4d61a3c6.wav,Fireworks,1
4da35b82.wav,Drawer_open_or_close,1
4dad3b5f.wav,Squeak,1
4e05b749.wav,Bus,1
4e1af22c.wav,Tearing,1
4e556dc5.wav,Fireworks,1
4e66921a.wav,Telephone,1
4e8a6556.wav,Cough,1
4e8b215c.wav,Gunshot_or_gunfire,1
4e8c24e1.wav,Laughter,1
4e91242e.wav,Knock,1
4eb1742d.wav,Finger_snapping,1
4eb50766.wav,Gunshot_or_gunfire,1
4ec9b517.wav,Fart,1
4ed35e10.wav,Computer_keyboard,1
4ef89422.wav,Gunshot_or_gunfire,1
4f0289dc.wav,Fireworks,1
4f077f1b.wav,Computer_keyboard,1
4f2ba735.wav,Burping_or_eructation,1
4f36f736.wav,Fart,1
4f5b430d.wav,Microwave_oven,1
4fd997f5.wav,Keys_jangling,1
50046110.wav,Gunshot_or_gunfire,1
503e81d0.wav,Scissors,1
506d0b19.wav,Laughter,1
508d3aed.wav,Fart,1
509a6c22.wav,Scissors,1
50bd36cb.wav,Finger_snapping,1
50e7451d.wav,Applause,1
50fd4c27.wav,Microwave_oven,1
5104b6e1.wav,Bus,1
511d5a4b.wav,Gunshot_or_gunfire,1
511fb54a.wav,Bark,1
5166ee5a.wav,Computer_keyboard,1
518250e2.wav,Shatter,1
51b9d0b7.wav,Gunshot_or_gunfire,1
51cfc1d3.wav,Fireworks,1
520b22f7.wav,Shatter,1
52127914.wav,Meow,1
5213c673.wav,Microwave_oven,1
5230e439.wav,Writing,1
528fd885.wav,Gunshot_or_gunfire,1
529ca3b3.wav,Computer_keyboard,1
531a3044.wav,Telephone,1
5356d361.wav,Shatter,1
5365903a.wav,Gunshot_or_gunfire,1
53bce2b7.wav,Knock,1
53d2b678.wav,Tearing,1
540226e3.wav,Cough,1
542bb157.wav,Writing,1
543e2e44.wav,Laughter,1
546416c0.wav,Bark,1
54679e2a.wav,Squeak,1
54c69259.wav,Computer_keyboard,1
54db602f.wav,Tearing,1
54f4ed65.wav,Bark,1
5503e01b.wav,Keys_jangling,1
55aed1da.wav,Fireworks,1
55b7b452.wav,Meow,1
55dd4e7c.wav,Bus,1
560506a1.wav,Gunshot_or_gunfire,1
566f0926.wav,Gunshot_or_gunfire,1
569ee690.wav,Bark,1
56bfa515.wav,Tearing,1
56ebef58.wav,Computer_keyboard,1
56f6f5a1.wav,Knock,1
56fa2d08.wav,Burping_or_eructation,1
57540a22.wav,Burping_or_eructation,1
575c17a1.wav,Finger_snapping,1
575c3286.wav,Scissors,1
5791b221.wav,Drawer_open_or_close,1
5802940e.wav,Applause,1
581afa20.wav,Knock,1
5854ea8d.wav,Scissors,1
586cbe20.wav,Computer_keyboard,1
587a5906.wav,Scissors,1
58ce33ad.wav,Laughter,1
58d5cc06.wav,Tearing,1
591a127b.wav,Cough,1
5935d5bd.wav,Telephone,1
594f603c.wav,Writing,1
595a7854.wav,Knock,1
5967f16c.wav,Keys_jangling,1
597b3c23.wav,Gunshot_or_gunfire,1
597d7401.wav,Fireworks,1
59b3f32e.wav,Shatter,1
5a017c12.wav,Burping_or_eructation,1
5a197d64.wav,Gunshot_or_gunfire,1
5a3331db.wav,Fireworks,1
5a4089a3.wav,Applause,1
5a7b83fb.wav,Gunshot_or_gunfire,1
5a7fc70d.wav,Bus,1
5aa575b7.wav,Gunshot_or_gunfire,1
5aa8b633.wav,Meow,1
5abd04cc.wav,Telephone,1
5b2d8050.wav,Shatter,1
5bb17ecc.wav,Telephone,1
5bbe4eb9.wav,Bus,1
5bd61d06.wav,Gunshot_or_gunfire,1
5c123193.wav,Gunshot_or_gunfire,1
5c129ffe.wav,Telephone,1
5c232d44.wav,Bus,1
5c248a1b.wav,Shatter,1
5c28b9e6.wav,Burping_or_eructation,1
5c34af23.wav,Keys_jangling,1
5c61d6dc.wav,Telephone,1
5c777e46.wav,Microwave_oven,1
5cd59c4c.wav,Scissors,1
5cd6e4e1.wav,Cough,1
5cf7a39a.wav,Telephone,1
5cf8c92f.wav,Cough,1
5d17ef9b.wav,Gunshot_or_gunfire,1
5d4ffe7f.wav,Shatter,1
5d6805e8.wav,Telephone,1
5d72f4ed.wav,Keys_jangling,1
5d946c59.wav,Squeak,1
5dc063db.wav,Fireworks,1
5e2d18d7.wav,Fireworks,1
5e78e47e.wav,Scissors,1
5e879961.wav,Meow,1
5e993cd0.wav,Bus,1
5eb9ae02.wav,Scissors,1
5ebdb1a8.wav,Squeak,1
5ed0b693.wav,Finger_snapping,1
5ef1bff4.wav,Gunshot_or_gunfire,1
5f011d45.wav,Finger_snapping,1
5f20684f.wav,Cough,1
5f3186c8.wav,Microwave_oven,1
5f4ede60.wav,Applause,1
5f6e7a2f.wav,Telephone,1
5f934315.wav,Cough,1
5fa41f28.wav,Burping_or_eructation,1
600fe305.wav,Applause,1
6032d510.wav,Finger_snapping,1
604e28b1.wav,Cough,1
60ac28c4.wav,Drawer_open_or_close,1
60e178b0.wav,Cough,1
611c548e.wav,Finger_snapping,1
6144e686.wav,Gunshot_or_gunfire,1
61461f89.wav,Knock,1
615e3011.wav,Microwave_oven,1
61923d5b.wav,Scissors,1
61c7235b.wav,Computer_keyboard,1
61c9c7ad.wav,Applause,1
61f83028.wav,Finger_snapping,1
623bc3fe.wav,Fart,1
62871552.wav,Bus,1
62992353.wav,Computer_keyboard,1
62a22795.wav,Meow,1
62a95b92.wav,Finger_snapping,1
62ff8e49.wav,Drawer_open_or_close,1
63309041.wav,Laughter,1
63874688.wav,Scissors,1
639573a0.wav,Computer_keyboard,1
63a02506.wav,Microwave_oven,1
63dd0f23.wav,Bus,1
63de87b8.wav,Shatter,1
63f027d8.wav,Microwave_oven,1
6412f485.wav,Bark,1
642be2ef.wav,Microwave_oven,1
64618683.wav,Laughter,1
647aac41.wav,Finger_snapping,1
64af554f.wav,Gunshot_or_gunfire,1
651b5dcd.wav,Microwave_oven,1
65a465a3.wav,Fart,1
65b299e9.wav,Microwave_oven,1
65c0c1ce.wav,Microwave_oven,1
664e211b.wav,Gunshot_or_gunfire,1
6658b3bb.wav,Burping_or_eructation,1
667cc6dc.wav,Telephone,1
67066eb2.wav,Meow,1
670b77c7.wav,Squeak,1
6821edb0.wav,Drawer_open_or_close,1
6828f1a3.wav,Bus,1
68532fcb.wav,Fart,1
689af02b.wav,Tearing,1
68c2f93c.wav,Bus,1
68ca0f14.wav,Keys_jangling,1
690a6466.wav,Gunshot_or_gunfire,1
690d3746.wav,Shatter,1
69175165.wav,Cough,1
691c7f02.wav,Finger_snapping,1
69243c5c.wav,Laughter,1
69a6c4a9.wav,Tearing,1
69d3da4e.wav,Gunshot_or_gunfire,1
69d68dae.wav,Telephone,1
6a0f3e43.wav,Laughter,1
6a1b4c44.wav,Laughter,1
6a2eca0f.wav,Scissors,1
6a62bb15.wav,Telephone,1
6a6c66b2.wav,Telephone,1
6a7ea03a.wav,Writing,1
6a8869c5.wav,Telephone,1
6a887ffa.wav,Meow,1
6a92ed21.wav,Drawer_open_or_close,1
6a959176.wav,Telephone,1
6aa01975.wav,Bus,1
6aac58ab.wav,Keys_jangling,1
6ace1661.wav,Drawer_open_or_close,1
6ad73ffc.wav,Applause,1
6affd3c0.wav,Knock,1
6b192226.wav,Fireworks,1
6b3dd35c.wav,Squeak,1
6b5b36b2.wav,Microwave_oven,1
6b9224c7.wav,Microwave_oven,1
6b9e155a.wav,Scissors,1
6bc128c5.wav,Cough,1
6bfe3806.wav,Fart,1
6c1434df.wav,Telephone,1
6c6ca429.wav,Laughter,1
6c9269c5.wav,Fireworks,1
6ccdd42c.wav,Scissors,1
6ccf7c29.wav,Meow,1
6cd42ef4.wav,Knock,1
6ce9cbde.wav,Telephone,1
6d01bc2c.wav,Knock,1
6d717c18.wav,Keys_jangling,1
6dc525e7.wav,Drawer_open_or_close,1
6e5088de.wav,Shatter,1
6e7d5f74.wav,Fireworks,1
6e863d5c.wav,Keys_jangling,1
6ebe3f62.wav,Applause,1
6f37f0d4.wav,Cough,1
6f6e15ce.wav,Tearing,1
6f71c89b.wav,Burping_or_eructation,1
6f9e6ffa.wav,Microwave_oven,1
6fda26fc.wav,Finger_snapping,1
704d6fc7.wav,Fart,1
70a8869f.wav,Knock,1
70f8a784.wav,Keys_jangling,1
7155df7f.wav,Shatter,1
7171c678.wav,Fart,1
71a45cb8.wav,Gunshot_or_gunfire,1
71cf40e4.wav,Telephone,1
71fb2237.wav,Applause,1
71fbfed6.wav,Cough,1
72451929.wav,Shatter,1
7262a499.wav,Bark,1
72761275.wav,Keys_jangling,1
727cc413.wav,Computer_keyboard,1
727f104d.wav,Gunshot_or_gunfire,1
727f6a7f.wav,Knock,1
72dd13f1.wav,Cough,1
72de958e.wav,Microwave_oven,1
72ef8755.wav,Keys_jangling,1
72f47548.wav,Gunshot_or_gunfire,1
7352e858.wav,Scissors,1
73608822.wav,Cough,1
736ec991.wav,Gunshot_or_gunfire,1
737a9052.wav,Fart,1
737b7050.wav,Computer_keyboard,1
7390ae7a.wav,Burping_or_eructation,1
73e326ec.wav,Applause,1
74260c71.wav,Gunshot_or_gunfire,1
744f0497.wav,Knock,1
7453efda.wav,Squeak,1
747bf6fc.wav,Gunshot_or_gunfire,1
74892199.wav,Shatter,1
74de8588.wav,Keys_jangling,1
751032c2.wav,Tearing,1
754667cd.wav,Meow,1
75498e93.wav,Cough,1
754be109.wav,Laughter,1
756c0e90.wav,Computer_keyboard,1
756f3b73.wav,Keys_jangling,1
75976fda.wav,Burping_or_eructation,1
75f5180e.wav,Scissors,1
76186def.wav,Fart,1
761aa8c0.wav,Telephone,1
761c61b6.wav,Drawer_open_or_close,1
7671c7ca.wav,Writing,1
767a04cf.wav,Microwave_oven,1
76809014.wav,Tearing,1
76bd2f27.wav,Laughter,1
76c64431.wav,Gunshot_or_gunfire,1
76d09788.wav,Keys_jangling,1
76ffffa8.wav,Applause,1
7715ff41.wav,Microwave_oven,1
77262330.wav,Drawer_open_or_close,1
77733fc4.wav,Writing,1
77782997.wav,Gunshot_or_gunfire,1
779b0487.wav,Squeak,1
77b4d585.wav,Fireworks,1
781e81a8.wav,Fireworks,1
78257899.wav,Computer_keyboard,1
784920ab.wav,Applause,1
786b9250.wav,Drawer_open_or_close,1
786ee883.wav,Bark,1
787cf41f.wav,Scissors,1
788d34f0.wav,Tearing,1
78e952a2.wav,Laughter,1
78f34b3a.wav,Cough,1
78f90b0f.wav,Squeak,1
78fa599e.wav,Drawer_open_or_close,1
7936731d.wav,Tearing,1
794b500a.wav,Fireworks,1
794e4a17.wav,Burping_or_eructation,1
798d03b7.wav,Fart,1
798d6d5e.wav,Cough,1
799055b8.wav,Meow,1
79e99e49.wav,Fireworks,1
7a002442.wav,Finger_snapping,1
7a18ea6f.wav,Scissors,1
7a20c7f1.wav,Gunshot_or_gunfire,1
7a392ab8.wav,Fireworks,1
7a515659.wav,Meow,1
7a61b4f2.wav,Computer_keyboard,1
7a8cd995.wav,Squeak,1
7ab5800d.wav,Meow,1
7b631ab5.wav,Tearing,1
7b8e73b7.wav,Fireworks,1
7bb60688.wav,Computer_keyboard,1
7bbc5503.wav,Tearing,1
7c3f7dda.wav,Telephone,1
7c611dd7.wav,Squeak,1
7c91f847.wav,Gunshot_or_gunfire,1
7cb16dca.wav,Drawer_open_or_close,1
7cd36ab9.wav,Fireworks,1
7cf2c161.wav,Keys_jangling,1
7d13cc12.wav,Keys_jangling,1
7d247397.wav,Knock,1
7d46df5d.wav,Applause,1
7d4963eb.wav,Applause,1
7d70091a.wav,Microwave_oven,1
7dde0c9b.wav,Gunshot_or_gunfire,1
7df4a559.wav,Gunshot_or_gunfire,1
7e119ca2.wav,Telephone,1
7e169834.wav,Writing,1
7edba859.wav,Burping_or_eructation,1
7f60f335.wav,Laughter,1
7f70f1a1.wav,Bark,1
7fb743e5.wav,Telephone,1
7fdf7200.wav,Fart,1
8023318b.wav,Gunshot_or_gunfire,1
802a3f2a.wav,Fireworks,1
80536499.wav,Tearing,1
8068797e.wav,Squeak,1
808f7ab9.wav,Knock,1
80b495a8.wav,Tearing,1
80c11722.wav,Cough,1
80ee3cc7.wav,Computer_keyboard,1
80f1c762.wav,Knock,1
80f5c04c.wav,Knock,1
817c5d68.wav,Drawer_open_or_close,1
81a8919b.wav,Laughter,1
81c569b4.wav,Fireworks,1
81d516e0.wav,Meow,1
81f64557.wav,Knock,1
827ea9af.wav,Fart,1
833284de.wav,Computer_keyboard,1
8343332e.wav,Tearing,1
837d1343.wav,Squeak,1
838edf19.wav,Fart,1
83c3d42b.wav,Fireworks,1
83ee99c0.wav,Burping_or_eructation,1
843035cc.wav,Shatter,1
84658e7e.wav,Fart,1
84a731ba.wav,Drawer_open_or_close,1
84a94600.wav,Drawer_open_or_close,1
84d59369.wav,Gunshot_or_gunfire,1
851eef4a.wav,Fireworks,1
853c629f.wav,Writing,1
85470ae2.wav,Squeak,1
85516706.wav,Applause,1
85830943.wav,Shatter,1
85cbd616.wav,Squeak,1
8606ec28.wav,Bark,1
8607ea02.wav,Telephone,1
86392626.wav,Knock,1
86692bfd.wav,Bark,1
8680253f.wav,Scissors,1
86e9e5a2.wav,Keys_jangling,1
86fac849.wav,Laughter,1
877cf83e.wav,Knock,1
879ed758.wav,Telephone,1
87a12c75.wav,Bark,1
87fc1fad.wav,Applause,1
881ef01f.wav,Fireworks,1
887435e1.wav,Gunshot_or_gunfire,1
88cb5fa7.wav,Gunshot_or_gunfire,1
88dbcd44.wav,Keys_jangling,1
88e792b8.wav,Laughter,1
8928d1c6.wav,Bus,1
89515baf.wav,Meow,1
896797e3.wav,Computer_keyboard,1
89b17560.wav,Microwave_oven,1
8a364f26.wav,Applause,1
8a45aa41.wav,Gunshot_or_gunfire,1
8a853191.wav,Telephone,1
8a8a9e60.wav,Finger_snapping,1
8ad0ed99.wav,Finger_snapping,1
8ae50c6c.wav,Fireworks,1
8ae899e7.wav,Telephone,1
8b28686b.wav,Writing,1
8b466188.wav,Scissors,1
8b613dd2.wav,Gunshot_or_gunfire,1
8c0e42bb.wav,Computer_keyboard,1
8c4c25d9.wav,Laughter,1
8c7b4f0e.wav,Telephone,1
8c955bf1.wav,Finger_snapping,1
8cc7897c.wav,Bark,1
8cce99fa.wav,Telephone,1
8d1109d2.wav,Gunshot_or_gunfire,1
8d31e024.wav,Writing,1
8d3a58d0.wav,Tearing,1
8d3acc31.wav,Shatter,1
8da48ff3.wav,Squeak,1
8dccb289.wav,Keys_jangling,1
8dde6929.wav,Applause,1
8e07e2e1.wav,Bark,1
8e09320a.wav,Fart,1
8e431770.wav,Microwave_oven,1
8e58f5e5.wav,Bark,1
8e71e639.wav,Fart,1
8e8abdc1.wav,Microwave_oven,1
8e9d1edf.wav,Knock,1
8eae7d07.wav,Computer_keyboard,1
8f02b1f2.wav,Tearing,1
8f0a4562.wav,Bark,1
8f7a89f4.wav,Gunshot_or_gunfire,1
8f9ebf7b.wav,Knock,1
8fa8aab6.wav,Burping_or_eructation,1
8fe28f2e.wav,Microwave_oven,1
90e2a01d.wav,Gunshot_or_gunfire,1
90ecea38.wav,Gunshot_or_gunfire,1
911a824f.wav,Drawer_open_or_close,1
912c25f8.wav,Shatter,1
9168923c.wav,Shatter,1
917940e7.wav,Laughter,1
91dec7b9.wav,Fart,1
922e13bc.wav,Scissors,1
9242007f.wav,Laughter,1
925de4db.wav,Squeak,1
92682b7c.wav,Gunshot_or_gunfire,1
92c1d241.wav,Laughter,1
92d6bb08.wav,Keys_jangling,1
92ed10c3.wav,Keys_jangling,1
92f15847.wav,Shatter,1
93031ffc.wav,Shatter,1
930742b0.wav,Keys_jangling,1
93317f83.wav,Burping_or_eructation,1
93a7c4fe.wav,Microwave_oven,1
9417a0cd.wav,Meow,1
944a111e.wav,Drawer_open_or_close,1
9494e46f.wav,Knock,1
94c271cf.wav,Scissors,1
94d302ef.wav,Bark,1
94f7e531.wav,Keys_jangling,1
952a9bad.wav,Scissors,1
952b79a6.wav,Knock,1
958104a1.wav,Squeak,1
95a1a668.wav,Burping_or_eructation,1
9684f313.wav,Writing,1
96a05522.wav,Keys_jangling,1
96b36461.wav,Drawer_open_or_close,1
96d2f638.wav,Scissors,1
96df59a4.wav,Laughter,1
96e3d136.wav,Telephone,1
972a4b10.wav,Applause,1
975fe58b.wav,Drawer_open_or_close,1
